EUR,JPY,GBP,CHF,AUD,NZD,CAD,NOK,SEK,PLN,CZK,HUF,TRY,ILS,ZAR,MXN,BRL,KRW,IDR,SGD
0.952018279,103.7236801,0.607828835,1.524622656,1.54059467,1.913509376,1.473622163,7.800312012,8.202099738,4.0984,34.59010723,245.13,0.462000462,4.173448521,6.047411708,9.337068161,1.905850962,12.08021261,8.850340738,1.715854496
0.957946163,104.1775185,0.608939228,1.533507131,1.536570375,1.933114247,1.472537182,7.849293564,8.253549026,4.0865,34.43526171,244.51,0.463050857,4.286877867,6.040106306,9.337068161,1.90912562,12.11093618,8.600670852,1.709693965
0.955840184,105.8649164,0.607348922,1.530690341,1.532097441,1.935359009,1.468644441,7.830853563,8.233163181,4.0867,34.15300546,244.32,0.464500546,4.282288455,6.004924038,9.310986965,1.923446817,12.10507203,8.445232666,1.704739175
0.950118765,106.4962726,0.606612072,1.521838381,1.521838381,1.944768573,1.461347362,7.788161994,8.206811654,4.1097,33.88681803,244.14,0.463100178,4.276245456,5.965163445,9.36329588,1.928640309,12.17581882,8.445232666,1.714383679
0.939408173,107.0434596,0.608087565,1.503081317,1.533742331,1.936483346,1.465630954,7.73993808,8.169934641,4.1032,33.60215054,242.64,0.46260102,4.277159966,5.998440405,9.35453695,1.921968095,12.17581882,8.353521009,1.707067258
0.935979034,106.3264221,0.607053967,1.495215311,1.533742331,1.928268415,1.468213185,7.704160247,8.156606852,4.0849,33.47840643,241.95,0.461405719,4.279356385,6.007449237,9.36329588,1.937608991,12.17581882,8.300132802,1.698081168
0.932400932,105.0751287,0.604412209,1.482799526,1.525553013,1.941370608,1.476450613,7.680491551,8.142659393,4.116,33.3000333,241.79,0.461650678,4.266757691,6.014314067,9.416195857,1.939111887,12.15509906,8,1.693480102
0.931358853,106.4056182,0.60397415,1.481481481,1.509433962,1.911680367,1.471886959,7.692307692,8.128759551,4.0725,34.21142662,241.12,0.4636692,4.261666312,5.987665409,9.46969697,1.951981261,12.06563707,7.725587145,1.676445935
0.935716291,107.538445,0.604120099,1.489646954,1.51194436,1.91828122,1.468644441,7.722007722,8.144648966,4.0766,33.9673913,240.82,0.463725104,4.262029578,6.047411708,9.451795841,1.953125,12.03514262,7.725587145,1.676445935
0.933096949,107.2156106,0.605363521,1.487209994,1.517220452,1.927525058,1.47080453,7.733952049,8.138683161,4.0765,34.31708991,240.3,0.464099577,4.262938017,6.048509043,9.46969697,1.933861922,12.02501203,7.805182641,1.678979181
0.940468353,107.5962987,0.605546809,1.503759398,1.527650474,1.947040498,1.471020888,7.818608288,8.181966945,4.0907,34.50655625,241.97,0.46859917,4.269854825,6.047046018,9.460737938,1.955034213,12.03514262,7.720219254,1.680672269
0.940026321,106.8832835,0.604960678,1.499925004,1.525553013,1.938360147,1.47275405,7.794232268,8.150623523,4.0818,34.41156228,241.48,0.46847404,4.260213863,6.065016982,9.451795841,1.947798987,12.02501203,7.813110399,1.6772895
0.928332714,106.1345786,0.60331825,1.478415139,1.523461304,1.930129319,1.475579165,7.704160247,8.073631519,4.0788,34.10641201,239.63,0.468348976,4.261666312,6.083465142,9.46969697,1.951981261,12.04383958,7.81555295,1.677008217
0.925411808,106.4056182,0.603864734,1.471020888,1.542971764,1.963093836,1.48214021,7.704160247,8.093234056,4.069,34.30531732,239.8,0.466849049,4.26839679,6.127075547,9.56937799,1.95809673,12.04383958,8.150623523,1.684919966
0.927902014,107.3998496,0.601467581,1.475579165,1.5417823,1.956947162,1.480604086,7.716049383,8.116883117,4.08,34.27004798,239.25,0.467449177,4.264574182,6.116582054,9.633911368,1.965795164,12.07292044,8.250144378,1.679543164
0.917936479,105.4963604,0.598909984,1.456239988,1.544878727,1.957330202,1.488095238,7.680491551,8.122816993,4.0755,33.97893306,237.67,0.467549712,4.263301501,6.135345727,9.699321048,1.979805979,12.05109665,7.925186242,1.674761347
0.924812725,105.3851828,0.599376648,1.469723692,1.552553951,1.965408805,1.494098312,7.716049383,8.173941475,4.0925,34.14134517,238.48,0.469349154,4.276428327,6.147415012,9.737098345,1.998001998,12.03514262,7.725587145,1.676445935
0.923787529,105.4185115,0.597800096,1.468428781,1.543686323,1.950458358,1.489203276,7.704160247,8.153281696,4.116,34.08316292,239.34,0.469849742,4.285959198,6.138358603,9.661835749,1.984520738,12.05545509,7.250054375,1.670843776
0.930232558,106.5984437,0.601250601,1.482359917,1.546551191,1.947419669,1.485663349,7.745933385,8.192692119,4.113,34.17634997,239.12,0.471500172,4.270219489,6.125574273,9.615384615,1.988862371,12.04529029,7.40521327,1.674200569
0.935453695,105.8089091,0.605143722,1.495662579,1.540832049,1.941370608,1.477323091,7.73993808,8.110300081,4.1265,34.41156228,240.6,0.475750973,4.281188458,6.135345727,9.606147935,1.971608833,12.05254911,6.900358819,1.666111296
0.93676815,105.3851828,0.601612321,1.497230124,1.533036946,1.939487975,1.472103636,7.745933385,8.126777733,4.1275,34.41156228,241.3,0.476549023,4.25966945,6.136851795,9.633911368,1.982946659,12.05109665,6.838074398,1.662786831
0.951384264,105.0530518,0.610202587,1.525087693,1.54726907,1.955798944,1.472537182,7.86163522,8.238589553,4.211,34.83106931,243.31,0.480799281,4.260758415,6.151574803,9.645061728,1.973164957,12.01634223,6.948304614,1.671122995
0.947957152,104.0907671,0.607976654,1.520912548,1.564945227,1.965795164,1.470588235,7.824726135,8.197393229,4.22,34.75842892,243.26,0.480769231,4.24826883,6.146659291,9.597850082,1.948937829,11.99616123,6.825006825,1.661957786
0.951203272,104.0041602,0.608753881,1.52578578,1.56641604,1.961938395,1.466060695,7.86163522,8.233163181,4.2195,34.87966516,243.6,0.484249776,4.243941773,6.148927012,9.614460148,1.942124684,11.96029183,6.735367414,1.659200265
0.949938254,104.0582726,0.607459604,1.526717557,1.558360605,1.958480219,1.469939732,7.855459544,8.241305423,4.23,34.90401396,242.86,0.485750509,4.236570073,6.153846154,9.590486238,1.942124684,11.95028681,6.685385747,1.666388935
0.953379731,104.8877701,0.608679774,1.534448366,1.555935895,1.948937829,1.467782181,7.886435331,8.261731659,4.2863,35.0262697,243.3,0.486050355,4.234238049,6.137228428,9.508414947,1.942124684,11.91895113,6.795324817,1.671681712
0.959600806,106.0445387,0.617474529,1.54870683,1.564455569,1.947798987,1.467782181,7.90513834,8.302200083,4.275,35.14938489,245.15,0.492249531,4.221368568,6.112469438,9.488566278,1.920122888,11.8652112,6.790249202,1.670564651
0.963020031,105.1303616,0.617322057,1.549186677,1.56838143,1.961938395,1.471237311,7.911392405,8.327088017,4.2455,35.13703443,245.8,0.492499237,4.22547114,6.117330397,9.416195857,1.923816853,11.83431953,6.843221789,1.671402307
0.957212597,104.6243984,0.613911228,1.539882969,1.557147306,1.951219512,1.469507715,7.843137255,8.285004143,4.31,34.94060098,244.8,0.489449907,4.208399966,6.136098668,9.403799135,1.929012346,11.79523473,6.955070246,1.675041876
0.960984048,104.8987727,0.616446801,1.543686323,1.556904873,1.949697797,1.465630954,7.874015748,8.299443937,4.2775,35.0262697,245.38,0.49440091,4.208222867,6.134216661,9.385265134,1.930874686,11.73295788,7.105300554,1.6753225
0.969180074,105.2964094,0.619118375,1.556178027,1.549666822,1.936108422,1.463057791,7.930214116,8.357011533,4.285,35.2858151,246.89,0.499251123,4.215140786,6.12745098,9.3835038,1.933861922,11.70275015,7.09320471,1.667778519
0.967773154,104.7998323,0.616750956,1.553277415,1.54726907,1.916443082,1.465201465,7.936507937,8.344459279,4.2825,35.17411185,247.12,0.500250125,4.234238049,6.145526057,9.385265134,1.935359009,11.81614085,6.93529371,1.666388935
0.97059109,105.8761249,0.618697024,1.555693839,1.556420233,1.934610176,1.463057791,7.930214116,8.385744235,4.2375,35.26093089,247.11,0.500450405,4.237647258,6.144015729,9.380863039,1.93162063,11.78133836,7.00525394,1.668613382
0.960061444,105.5854714,0.61591525,1.539882969,1.563966218,1.947419669,1.469075951,7.880220646,8.307027745,4.1935,34.90401396,245.52,0.499750125,4.234955321,6.147415012,9.331840239,1.929012346,11.77301625,6.965243435,1.670843776
0.971156648,105.9097649,0.619463545,1.555693839,1.563477173,1.947798987,1.464986815,7.949125596,8.353521009,4.2145,35.27336861,247.07,0.503251001,4.24034262,6.140243154,9.333582229,1.929384526,11.73571177,6.98031551,1.670564651
0.970873786,106.3829787,0.617322057,1.555451859,1.564945227,1.960784314,1.462202076,7.936507937,8.333333333,4.22,35.24850194,247.52,0.505750382,4.239084358,6.137605106,9.325748391,1.931993818,11.7370892,7.019021548,1.668335002
0.968898363,104.6901173,0.617131572,1.552553951,1.569612306,1.962708538,1.461988304,7.917656374,8.343763037,4.203,35.0877193,246.98,0.505798985,4.233521019,6.136475209,9.315323707,1.933488012,11.73571177,7.100255609,1.671402307
0.972857282,104.2752868,0.615460364,1.556662516,1.572327044,1.954652072,1.466920933,7.942811755,8.373806733,4.1855,35.23608175,247.66,0.508248879,4.238186056,6.12257393,9.330098899,1.93162063,11.69590643,7.085163667,1.668335002
0.981836033,104.7230076,0.621002298,1.571338781,1.580028441,1.960399922,1.46627566,8,8.447372867,4.1855,35.41076487,249.33,0.510250941,4.249351974,6.130080304,9.304922304,1.930874686,11.61575096,7.090187181,1.668891856
0.982414776,104.3841336,0.620231967,1.571338781,1.569858713,1.949317739,1.466060695,7.993605116,8.402655239,4.22,35.31073446,249.38,0.510800885,4.226721332,6.125199069,9.330098899,1.925298421,11.59017153,7.205130053,1.670564651
0.983187494,101.8641133,0.622161389,1.577038322,1.57480315,1.95427008,1.467997651,7.993605116,8.453085376,4.255,35.56187767,250.74,0.51493571,4.229581694,6.144015729,9.357162908,1.922337562,11.59689203,7.210325186,1.671681712
0.989707047,102.5430681,0.62250996,1.588562351,1.572574304,1.95427008,1.474056604,8.051529791,8.486082824,4.325,35.73981415,252.12,0.517799353,4.228866241,6.192333891,9.417082588,1.92159877,11.59151501,7.365397363,1.682935039
0.990785693,102.1554806,0.62574307,1.586294416,1.573316551,1.965022598,1.473839352,8.064516129,8.507742045,4.2575,35.79098067,252.09,0.518301216,4.231371387,6.175507936,9.437523594,1.923076923,11.5928588,7.325470661,1.682085786
0.991375037,102.6061974,0.624765713,1.588057805,1.568627451,1.957330202,1.473187979,8.084074373,8.541168432,4.267,35.84229391,252.23,0.517901257,4.233521019,6.152331734,9.477774619,1.911314985,11.57273464,7.295010213,1.682935039
0.998701688,102.7115859,0.625039065,1.596678908,1.579778831,1.970055162,1.482359917,8.097165992,8.609556608,4.2445,35.95828839,252.72,0.521999676,4.237288136,6.160670281,9.538344143,1.885369532,11.4955742,7.295010213,1.686056314
0.998203234,102.6588646,0.624765713,1.59083678,1.581777918,1.981767737,1.47972773,8.090614887,8.551393877,4.235,35.99712023,252.77,0.525751299,4.237108597,6.158014656,9.449116508,1.877934272,11.50350857,7.275372863,1.684636119
0.977708252,102.891244,0.617398284,1.563721658,1.576541069,1.971608833,1.473839352,7.942811755,8.419634588,4.192,35.39823009,249.18,0.51949941,4.193047927,6.153088851,9.455370651,1.868111339,11.50218542,7.158196135,1.679543164
0.975229179,102.3331969,0.615687723,1.56030582,1.569365976,1.965022598,1.476886723,7.917656374,8.38293235,4.187,35.24850194,249.12,0.520749254,4.194454931,6.153846154,9.455370651,1.860119048,11.38563133,7.200460829,1.6772895
0.972951936,102.9124215,0.614175163,1.557389815,1.568627451,1.971220185,1.478415139,7.911392405,8.3500334,4.159,35.13703443,248.82,0.521300332,4.238365686,6.137605106,9.379103358,1.864975755,11.24606388,7.210325186,1.679825298
0.979048365,102.438025,0.615763547,1.566170713,1.566661444,1.976675232,1.475143827,7.96812749,8.398421097,4.1485,35.2858151,250.11,0.522750084,4.236211133,6.147415012,9.379103358,1.870557426,11.29560601,7.218131947,1.678133915
0.986777186,102.2494888,0.61671292,1.5795293,1.574555188,2.010858637,1.476886723,8.012820513,8.473140146,4.1275,35.38570418,250.38,0.525400487,4.220299641,6.118827633,9.379103358,1.863932898,11.32759402,7.225433526,1.676164935
0.985804416,103.1034127,0.615649818,1.579279848,1.574555188,2.02020202,1.478415139,7.987220447,8.459521191,4.1613,35.41076487,251.17,0.528100212,4.205745048,6.12257393,9.379103358,1.852537977,11.28286133,7.24847782,1.678133915
0.994233446,103.5089535,0.620616893,1.591343094,1.572821642,2.031694433,1.481042654,8.058017728,8.538980446,4.2025,35.67606136,252.31,0.530399868,4.256405891,6.133464181,9.409993413,1.853911754,11.33529812,7.205130053,1.68038985
0.992950055,103.7129226,0.622665006,1.589067218,1.572327044,2.019386107,1.482799526,8.058017728,8.528057309,4.215,35.56187767,252.86,0.531948848,4.188832572,6.154603644,9.360666479,1.84808723,11.34558657,7.085163667,1.677570877
0.983284169,103.1140441,0.620693936,1.574307305,1.554001554,1.970055162,1.475361464,7.993605116,8.475294516,4.165,35.31073446,250.29,0.530155229,4.181650916,6.140620203,9.358038555,1.836547291,11.3058225,7.025432064,1.673360107
0.991276764,103.0184403,0.623285964,1.588310038,1.555693839,1.969667126,1.477978126,8.006405124,8.52514919,4.175,35.67606136,251.76,0.532864413,4.190939189,6.139112284,9.335324869,1.807011203,11.30454443,7.075137965,1.672800268
0.986874568,102.4590164,0.621310966,1.577287066,1.554484688,1.961168857,1.47972773,7.974481659,8.495454932,4.155,35.5998576,251.96,0.534799397,4.177807487,6.136851795,9.317059536,1.810938066,11.35589371,7.090187181,1.669727834
0.991571641,102.1033286,0.619885941,1.587301587,1.551109043,1.936858416,1.47601476,8.006405124,8.52514919,4.135,35.85514521,251.95,0.535501042,4.186552792,6.147037128,9.317059536,1.826484018,11.3430127,7.095217823,1.669449082
0.990687537,101.6260163,0.62123377,1.585288523,1.553277415,1.936483346,1.47579693,7.974481659,8.511362669,4.147,35.85514521,252.24,0.536800348,4.187253999,6.144393241,9.322270905,1.822489521,11.31605749,7.085163667,1.664447403
0.984639622,102.0929045,0.618850176,1.580278129,1.550147264,1.937608991,1.470588235,7.98084597,8.451656525,4.1075,35.61253561,250.99,0.540301056,4.178331175,6.150061501,9.407337723,1.830496064,11.3058225,7.075137965,1.671122995
0.989119683,102.9230136,0.618888476,1.585037248,1.554484688,1.939111887,1.46713615,8.012820513,8.45237089,4.1075,35.67606136,250.99,0.54070129,4.183575283,6.147415012,9.434852345,1.830831197,11.31990038,7.025432064,1.670564651
0.986874568,102.2285831,0.61842919,1.585539876,1.549907006,1.929384526,1.457513482,7.993605116,8.470269355,4.125,35.71428571,251.94,0.54000054,4.181126395,6.150061501,9.520182788,1.829826167,11.33658315,7.015082427,1.668891856
0.993048659,102.5115325,0.619156709,1.594896332,1.546312046,1.915708812,1.450326323,8.038585209,8.523695875,4.1345,35.90664273,252.93,0.54064867,4.14817273,6.151196408,9.462528388,1.827819411,11.42857143,7.135212273,1.665556296
0.994925878,102.1867975,0.617894217,1.596933887,1.536570375,1.92159877,1.453065969,8.038585209,8.522969403,4.137,35.94536305,253.52,0.542899954,4.149205427,6.159152501,9.494872769,1.806358382,11.42074006,7.125044532,1.666944491
0.991375037,102.4800164,0.619041723,1.592863969,1.528350909,1.911680367,1.45285486,7.987220447,8.528057309,4.14,35.88087549,254.02,0.54432433,4.159733777,6.157635468,9.494872769,1.798561151,11.32887731,7.050197406,1.666111296
0.993838203,102.5115325,0.617970585,1.590583744,1.522765342,1.91828122,1.446131598,8.019246191,8.517162082,4.15,35.84229391,252.51,0.544300628,4.159733777,6.154603644,9.504799924,1.798884691,11.40120853,7.100255609,1.66583375
0.976276481,101.4507457,0.611172228,1.566906926,1.518602885,1.904761905,1.446759259,7.886435331,8.376612498,4.125,35.18648839,250.56,0.541500606,4.117937737,6.131583788,9.40114694,1.818843216,11.27522832,7.040270346,1.655903295
0.971250971,103.2524522,0.611246944,1.557389815,1.526717557,1.925298421,1.452643812,7.949125596,8.380824673,4.1225,35.27336861,246.88,0.536699513,4.115056994,6.090133983,9.571209801,1.850823617,11.22334456,7.125044532,1.655903295
0.968898363,104.123282,0.608790941,1.54870683,1.51998784,1.922337562,1.449905756,7.942811755,8.366800535,4.1245,35.12469266,246.6,0.536705274,4.151272365,6.068329389,9.504799924,1.838911364,11.34558657,7.145409075,1.657275439
0.968241673,105.2188552,0.607017118,1.553277415,1.530690341,1.943256899,1.459854015,7.942811755,8.371703642,4.081,35.11235955,246.57,0.536101044,4.156275977,6.078657832,9.580379383,1.841620626,11.46263182,7.225433526,1.664447403
0.971345313,105.3407774,0.61001647,1.56470036,1.526950679,1.93236715,1.455815985,7.974481659,8.416799933,4.075,35.05082369,247.35,0.539499452,4.169446298,6.057669009,9.478672986,1.826817684,11.37527016,7.165376899,1.661405549
0.975039002,105.1082615,0.610724319,1.569365976,1.524157903,1.938735944,1.455815985,8.012820513,8.44880027,4.0705,35.12469266,248.43,0.541099189,4.124902034,6.070171179,9.45000945,1.814882033,11.33272892,7.175145297,1.661405549
0.96749226,105.965879,0.606980273,1.558360605,1.520218912,1.930501931,1.457513482,7.955449483,8.397010664,4.0655,34.8553503,246.83,0.540400329,4.118107318,6.09236018,9.512937595,1.822489521,11.46000458,7.295010213,1.668891856
0.970026191,105.8089091,0.607312037,1.562255898,1.518141794,1.92566917,1.453911021,7.955449483,8.398421097,4.065,34.96503497,247.77,0.540499638,4.122351389,6.065016982,9.540164091,1.827819411,11.44295686,7.235366471,1.669449082
0.974848898,106.1233153,0.607090821,1.57158573,1.497230124,1.910584639,1.450747135,7.942811755,8.417508418,4.067,35.21126761,248.22,0.542449376,4.115226337,6.062443165,9.475978395,1.813236627,11.35331517,7.225433526,1.668891856
0.987947046,105.8649164,0.61300803,1.594387755,1.502178158,1.91828122,1.449905756,7.993605116,8.474576271,4.075,35.56187767,251.33,0.549299643,4.115734453,6.061708189,9.487666034,1.804077215,11.17818019,7.12301446,1.674761347
0.987947046,104.8877701,0.612257393,1.595659805,1.505570611,1.924927815,1.449485433,8.025682183,8.458805617,4.077,35.67606136,252.52,0.546920292,4.097856821,6.066120716,9.560229446,1.794365692,11.20573734,7.275372863,1.675041876
0.986485153,105.6859015,0.610537884,1.591343094,1.502855425,1.93498452,1.450536699,7.98084597,8.458805617,4.0875,35.54923569,251.91,0.547001067,4.055972419,6.091617934,9.320533134,1.79243592,11.26506703,7.275372863,1.674480911
0.986874568,105.3074979,0.607902736,1.592863969,1.506477855,1.942879347,1.452011035,7.987220447,8.475294516,4.1003,35.62522266,252,0.547300441,4.090816118,6.112095838,9.415309293,1.790830946,11.33529812,7.338372349,1.675884029
0.983477577,105.4407423,0.604704602,1.584534939,1.501952538,1.942501943,1.446549978,7.961783439,8.451656525,4.0805,35.52397869,251.94,0.547300441,4.084633608,6.097932801,9.434852345,1.781895937,11.2561909,7.275372863,1.673080141
0.990295108,104.6572475,0.606538485,1.596169194,1.508523156,1.955034213,1.441545337,7.993605116,8.484642797,4.08,35.67606136,252.77,0.549284557,4.134794294,6.132335807,9.467007479,1.758396343,11.27522832,7.335142669,1.679825298
0.992851469,105.5408971,0.604924082,1.599744041,1.528350909,1.975113569,1.443834825,8,8.525876034,4.0945,35.68879372,254.46,0.551450314,4.142673682,6.162948354,9.531071292,1.773364072,11.25492403,7.335142669,1.683785149
0.999100809,106.0220526,0.607828835,1.610824742,1.52578578,1.96772924,1.43636886,8.045052293,8.556515787,4.135,35.84229391,253.85,0.551498974,4.095004095,6.156498184,9.533797311,1.778410101,11.27014538,7.355104442,1.687194196
0.998103603,105.7082452,0.609644577,1.609787508,1.533036946,1.968891514,1.439677512,8.058017728,8.511362669,4.129,35.77817531,254.94,0.552050038,4.08847459,6.164468006,9.508414947,1.778726432,11.27522832,7.465472191,1.694628029
1.011940903,105.1635293,0.609904855,1.632653061,1.528818224,1.982553529,1.43472023,8.136696501,8.613264427,4.155,36.14022407,258.03,0.556498511,4.082965866,6.215813028,9.542895314,1.780309774,11.26506703,7.420048972,1.691474966
1.025956705,107.1237279,0.617245849,1.650982334,1.57480315,2.032520325,1.446340758,8.291873964,8.866820358,4.1975,36.6703337,261.37,0.558749742,4.086469699,6.337537233,9.587727709,1.798884691,11.23974373,7.47551768,1.710863986
1.030184403,107.3767851,0.618735305,1.657550141,1.569858713,2.01247736,1.447806573,8.326394671,8.855827134,4.221,37.0096225,263.16,0.558300533,4.08897612,6.305965443,9.592326139,1.78412132,11.24985938,7.445461991,1.702417433
1.029760066,107.8748652,0.619195046,1.657000829,1.581277672,2.025521572,1.448645516,8.278145695,8.777319407,4.24,36.88675765,262.48,0.561249116,4.076640848,6.255864873,9.592326139,1.78412132,11.27014538,7.48502994,1.698369565
1.02406554,108.1782778,0.621581303,1.650165017,1.565190171,2.013287699,1.436575205,8.23723229,8.733624454,4.2305,36.71071953,261.63,0.562100908,4.069341581,6.287331028,9.541074325,1.78603322,11.3058225,7.670476337,1.698081168
1.010713564,107.6078769,0.626095667,1.623376623,1.575299307,2.021835827,1.441961067,8.183306056,8.560910881,4.185,36.17945007,256.92,0.561649452,4.049894703,6.254691018,9.490367277,1.78348493,11.30071194,7.685213649,1.693193363
1.017087063,107.1926251,0.628219626,1.634788295,1.567398119,2.014098691,1.440714594,8.210180624,8.619946556,4.185,36.39010189,261.69,0.561598985,4.065205903,6.257430699,9.444654326,1.768033946,11.29560601,7.563152322,1.692906721
1.018848701,108.6130118,0.625782228,1.638001638,1.57803377,2.024291498,1.448645516,8.244023083,8.616975442,4.1825,36.40334911,261.24,0.562901419,4.070169726,6.284565108,9.422406483,1.768972227,11.29305477,7.500187505,1.694628029
1.014713343,109.4331364,0.620616893,1.631587535,1.583029919,2.034587996,1.444251878,8.19000819,8.594018563,4.1435,36.17945007,259.13,0.560899683,4.068017248,6.287331028,9.40114694,1.764602082,11.27777151,7.385524372,1.696928559
1.005833836,108.7902524,0.618467438,1.618646811,1.571832757,2.024701357,1.444043321,8.130081301,8.52151683,4.14,35.85514521,257.79,0.559299757,4.069175992,6.332320162,9.425070688,1.768659356,11.23595506,7.245326764,1.691188906
1.014816318,109.1703057,0.62123377,1.630257581,1.596169194,2.04415372,1.448225923,8.176614881,8.584427848,4.15,36.19254434,259.21,0.561299521,4.066032366,6.323110971,9.422406483,1.76709666,11.23974373,7.30513551,1.694628029
1.012658228,108.8139282,0.62751004,1.625223468,1.586042823,2.036659878,1.450326323,8.19000819,8.576329331,4.153,36.14022407,259.69,0.564251295,4.068182743,6.334325711,9.422406483,1.768346596,11.21453404,7.335142669,1.693480102
1.022181335,108.9087345,0.629722922,1.644736842,1.596678908,2.057613169,1.457088737,8.244023083,8.676789588,4.1505,36.35041803,261.22,0.563701036,4.059759662,6.33552965,9.395847036,1.772107035,11.27522832,7.240081089,1.692333728
1.018848701,109.2060719,0.626566416,1.636929121,1.586042823,2.049600328,1.456027956,8.26446281,8.688852203,4.1395,36.36363636,261.3,0.565450947,4.049402713,6.348803251,9.370314843,1.775883502,11.27014538,7.335142669,1.695202577
1.013890297,109.4211621,0.622006593,1.626280696,1.582528881,2.029632636,1.452643812,8.210180624,8.633341967,4.138,36.27130939,259.41,0.56449974,4.043017708,6.323110971,9.367681499,1.773993259,11.27014538,7.423353871,1.70386778
1.012350678,110.5583195,0.62150404,1.624431449,1.581527756,2.023062917,1.450747135,8.257638315,8.646779075,4.108,36.15328995,259.18,0.564751594,4.045471095,6.307556453,9.379103358,1.77085178,11.28540797,7.450454478,1.706193482
1.016363452,110.9754744,0.6244926,1.627869119,1.589067218,2.035416243,1.450747135,8.26446281,8.664760419,4.113,36.32401017,260.04,0.566700669,4.05120726,6.322311437,9.392317085,1.776830135,11.29560601,7.435497063,1.7067759
1.012453174,111.2470798,0.624804749,1.623640201,1.597954618,2.051702913,1.455604076,8.26446281,8.672274738,4.1055,36.20564808,260.06,0.565514901,4.05120726,6.290099384,9.407337723,1.778410101,11.32502831,7.460459564,1.706484642
0.996214385,110.7174491,0.620116582,1.602307323,1.607458608,2.041649653,1.461988304,8.156606852,8.557980317,4.0775,35.5998576,256.89,0.562549926,4.05202804,6.309148265,9.453582908,1.78603322,11.34558657,7.455453664,1.70794193
0.996412914,111.0247585,0.623480267,1.605651895,1.608751609,2.043735949,1.460280374,8.156606852,8.552125203,4.075,35.56187767,256.62,0.561573754,4.046125835,6.323510813,9.375585974,1.78348493,11.35589371,7.435497063,1.71320884
1.008064516,111.2223334,0.624882834,1.621008267,1.62469537,2.051282051,1.453488372,8.210180624,8.599191676,4.0925,35.81661891,258.69,0.565249586,4.037304695,6.333523339,9.393199324,1.776830135,11.43510577,7.535227187,1.715854496
1.02574623,110.3630946,0.626841346,1.649076517,1.62575191,2.050440845,1.447387466,8.298755187,8.673026886,4.1475,36.45643456,263.44,0.570154683,4.052520668,6.282590941,9.37470704,1.773993259,11.3662196,7.350238883,1.708817498
1.029972191,109.6250822,0.626644943,1.654533422,1.626545218,2.055076038,1.451800232,8.319467554,8.661758337,4.171,36.53635367,263.3,0.57365106,4.046944557,6.35768326,9.387908374,1.776830135,11.34558657,7.465472191,1.718508335
1.037129226,110.2779003,0.633232016,1.665278934,1.618646811,2.04415372,1.450116009,8.389261745,8.748906387,4.165,36.9139904,266.24,0.574349549,4.045471095,6.3339245,9.369436897,1.766472355,11.31221719,7.44047619,1.723543606
1.028066207,107.1581655,0.630755645,1.651254954,1.650982334,2.052545156,1.449695564,8.291873964,8.658758334,4.1225,36.6568915,263.52,0.574098952,4.028521935,6.346385733,9.351912466,1.763046544,11.28031585,7.365397363,1.715854496
1.035625518,107.7237962,0.634276291,1.664724488,1.649348507,2.052123948,1.456876457,8.354218881,8.77577885,4.1275,36.96857671,265.67,0.574600365,4.030307916,6.380399413,9.317927693,1.756543123,11.19820829,7.47551768,1.72146669
1.043187982,107.8981442,0.63379389,1.676727029,1.64365549,2.047502048,1.450326323,8.417508418,8.798169981,4.1225,37.03703704,267.65,0.576950815,4.026737537,6.45369474,9.309253398,1.744896179,11.24479928,7.465472191,1.725030188
1.043187982,107.5153209,0.63496095,1.6772895,1.661405549,2.070393375,1.45327714,8.424599832,8.791208791,4.1215,37.10575139,269.35,0.578298761,4.004004004,6.495193557,9.324878777,1.745200698,11.23469273,7.435497063,1.725327812
1.043405676,106.179656,0.632751202,1.676445935,1.652619402,2.063983488,1.455180442,8.417508418,8.778089888,4.146,37.05075954,267.83,0.57880084,4.001920922,6.530825496,9.329228473,1.744591766,11.22964627,7.44047619,1.71762281
1.040582726,107.1352046,0.632231144,1.671681712,1.640689089,2.047502048,1.456027956,8.417508418,8.811349018,4.1425,36.96857671,267.11,0.580399896,4.005286979,6.468305304,9.268699601,1.740947075,11.23469273,7.445461991,1.712915382
1.034233116,106.4395955,0.63183168,1.662234043,1.626545218,2.026342452,1.457301078,8.382229673,8.727526619,4.085,36.79175865,265.62,0.567549774,3.984063745,6.39100147,9.295408068,1.73370319,11.24985938,7.380073801,1.707650273
1.037667324,106.3490375,0.634316524,1.67000668,1.62575191,2.025111381,1.457301078,8.460236887,8.719155986,4.1005,36.9139904,266.38,0.579498502,3.975352813,6.395088572,9.330098899,1.744896179,11.23469273,7.355104442,1.704158146
1.037129226,105.518624,0.633232016,1.67196121,1.622586403,2.027163998,1.461560947,8.417508418,8.719916289,4.101,36.83241252,266.41,0.578101515,3.998720409,6.427561383,9.319664492,1.744591766,11.23974373,7.455453664,1.707650273
1.032417923,105.9209829,0.633874239,1.664170411,1.626545218,2.048340844,1.464986815,8.417508418,8.669267447,4.093,36.76470588,266.68,0.580841523,3.951632024,6.427974545,9.328358209,1.737619461,11.23090746,7.438262422,1.70998632
1.034233116,105.6747332,0.635647089,1.668056714,1.62999185,2.04415372,1.46713615,8.438818565,8.740494712,4.0875,36.76470588,266.29,0.580500972,3.984222479,6.465795939,9.315323707,1.739432945,11.22964627,7.48502994,1.714971703
